nome,latitude,longitude,sigla
West Woodward Airport,36.438,-99.5226667,WWR
Kiwayu Airport,-1.960559964179993,41.29750061035156,KWY
Yellowstone Airport,44.6884,-111.117996,WYS
Tampa North Aero Park Airport,28.2213001251,-82.37449646,KYO
Kasaan Seaplane Base,55.537399,-132.397995,KXA
Northwest Arkansas National Airport,36.281898,-94.306801,XNA
West Branch Community Airport,44.244801,-84.179802,WBK
Willow Run Airport,42.23789978,-83.53040314,YIP
Yakima Air Terminal McAllister Field,46.56819916,-120.5439987,YKM
Chan Gurney Municipal Airport,42.916698455811,-97.385902404785,YKN
Youngstown Warren Regional Airport,41.26070023,-80.67910004,YNG
Baikonur Krayniy Airport,45.621994,63.210773,BXY
Usharal Airport,46.190767,80.830922,USJ
Atbasar Airport,51.852306,68.366892,ATX
Zachar Bay Seaplane Base,57.553001,-153.746052,KZB
Kaintiba Airport,-7.50025,146.033833333,KZF
Zephyrhills Municipal Airport,28.228201,-82.155899,ZPH
Zanesville Municipal Airport,39.9444007874,-81.89209747310001,ZZV
Grand Canyon Caverns Airport,35.528301,-113.247002,PGS
Bokeo International Airport,20.323986,100.165392,BOR
Layang-Layang Airport,7.37157,113.844002,LAC
Dr. Antonio Agostinho Neto International Airport,-9.050734,13.499078,NBJ
Kukës International Airport,42.035802,20.415955,KFZ
Tirana International Airport Mother Teresa,41.4147,19.7206,TIA
Burgas Airport,42.56959915161133,27.515199661254883,BOJ
Gorna Oryahovitsa Airport,43.151402,25.7129,GOZ
Palm Beach Seaplane Base,-33.5871,151.3234,LBH
Luabo Airport,-18.4139,36.1068,LBM
Plovdiv International Airport,42.067799,24.8508,PDV
Ruse Airport,43.694801,26.0567,ROU
Sofia Airport,42.696357,23.417671,SOF
Stara Zagora Airport,42.3766667,25.655,SZR
Varna Airport,43.232101,27.8251,VAR
Nicosia (Lefkoşa) Ercan International Airport,35.152337,33.506584,ECN
Larnaca International Airport,34.875099,33.624901,LCA
Loncopue Airport,-38.081902,-70.643898,LCP
Paphos International Airport,34.717999,32.485699,PFO
RAF Akrotiri,34.590401,32.9879,AKT
Dubrovnik Ruđer Bošković Airport,42.562247,18.265543,DBV
Lošinj Island Airport,44.5657997131,14.3930997849,LSZ
Osijek Airport,45.4627,18.8102,OSI
Pula Airport,44.893501,13.9222,PUY
Rijeka Airport,45.2169,14.5703,RJK
Brač Airport,43.285702,16.679701,BWK
Split Airport,43.53889846801758,16.29800033569336,SPU
Lansdowne Airport,-17.6128,126.743,LDW
Zagreb Airport,45.742901,16.0688,ZAG
Zadar Airport,44.094988,15.354879,ZAD
Albacete Airport / Los Llanos Air Base,38.948502,-1.86352,ABC
Alicante-Elche Miguel Hernández Airport,38.2822,-0.558156,ALC
Almería Airport,36.843899,-2.3701,LEI
Asturias Airport,43.563599,-6.03462,OVD
Córdoba Airport,37.841999,-4.84888,ODB
Bilbao Airport,43.301102,-2.91061,BIO
Burgos Airport,42.357601,-3.62076,RGS
Josep Tarradellas Barcelona-El Prat Airport,41.2971,2.07846,BCN
Badajoz Airport,38.8913,-6.82133,BJZ
Castellón-Costa Azahar Airport,40.213889,0.073333,CDT
A Coruña Airport,43.302101,-8.37726,LCG
Lleida-Alguaire Airport,41.728185,0.535023,ILD
Girona-Costa Brava Airport,41.904639,2.761774,GRO
F.G.L. Airport Granada-Jaén Airport,37.188702,-3.77736,GRX
Huesca-Pirineos Airport,42.076099,-0.316667,HSK
Ibiza Airport,38.872898,1.37312,IBZ
Jerez Airport,36.744598,-6.06011,XRY
San Javier Airport,37.775002,-0.812389,MJV
León Airport,42.589001,-5.65556,LEN
Logroño-Agoncillo Airport,42.460953,-2.322235,RJL
Adolfo Suárez Madrid–Barajas Airport,40.471926,-3.56264,MAD
Málaga-Costa del Sol Airport,36.6749,-4.49911,AGP
Menorca Airport,39.862598,4.21865,MAH
Región de Murcia International Airport,37.803,-1.125,RMU
Moron Air Base,37.17490005493164,-5.615940093994141,OZP
Lekoni Airport,-1.5724,14.2878,LEO
Palma de Mallorca Airport,39.551701,2.73881,PMI
Pamplona Airport,42.77,-1.64633,PNA
Ciudad Real International Airport,38.856479,-3.969944,CQM
Reus Airport,41.1474,1.16717,REU
Rota Naval Station Airport,36.645198822,-6.34946012497,ROZ
Salamanca Airport,40.952099,-5.50199,SLM
San Sebastián Airport,43.356499,-1.79061,EAS
Santiago-Rosalía de Castro Airport,42.896301,-8.41514,SCQ
Pirineus - la Seu d'Urgel Airport,42.3386,1.40917,LEU
Teruel Airport,40.410269,-1.217366,TEV
Madrid–Torrejón Airport / Torrejón Air Base,40.487875,-3.456808,TOJ
Valencia Airport,39.4893,-0.481625,VLC
Valladolid Airport,41.7061,-4.85194,VLL
Vitoria Airport,42.882801,-2.72447,VIT
Vigo Airport,42.2318,-8.62677,VGO
Seve Ballesteros-Santander Airport,43.427101,-3.82001,SDR
Zaragoza Airport,41.666199,-1.04155,ZAZ
Sevilla Airport,37.417999,-5.89311,SVQ
Dieppe-Saint-Aubin Airport,49.884662,1.08101,DPE
Calais-Dunkerque Airport,50.962101,1.95476,CQF
Albert-Picardie Airport,49.970049,2.693939,BYF
Le Touquet-Côte d'Opale Airport,50.518284,1.621656,LTQ
Agen-La Garenne Airport,44.174171,0.59309,AGF
Bordeaux-Mérignac Airport,44.8283,-0.715556,BOD
Bergerac Dordogne Périgord Airport,44.825298,0.518611,EGC
Cognac-Châteaubernard (BA 709) Air Base,45.658298,-0.3175,CNG
La Rochelle-Île de Ré Airport,46.179199,-1.19528,LRH
Poitiers-Biard Airport,46.5877,0.306666,PIS
Montluçon-Guéret Airport,46.222599,2.36396,MCU
Limoges Airport,45.862801,1.17944,LIG
Niort - Marais Poitevin Airport,46.313477,-0.394529,NIT
Toulouse-Blagnac Airport,43.629101,1.36382,TLS
Pau Pyrénées Airport,43.380001,-0.418611,PUF
Tarbes-Lourdes-Pyrénées Airport,43.178699,-0.006439,LDE
Angoulême-Brie-Champniers Airport,45.729198,0.221456,ANG
Périgueux-Bassillac Airport,45.198101,0.815556,PGX
Biarritz-Anglet-Bayonne Airport,43.468333,-1.531111,BIQ
Aérodrome de Cahors-Lalbenque,44.351398,1.47528,ZAO
Albi-Le Séquestre Airport,43.913898,2.11306,LBI
Castres-Mazamet Airport,43.556301,2.28918,DCM
Rodez–Aveyron Airport,44.407902,2.48267,RDZ
Royan-Médis Airport,45.628101,-0.9725,RYN
Rochefort-Saint-Agnant (BA 721) Airport,45.887798,-0.983056,RCO
Aérodrome de Belle Île,47.325256,-3.201255,BIC
Ouessant Airport,48.4632,-5.06358,OUI
Île d'Yeu Airport,46.717641,-2.392544,IDY
Colmar-Houssen Airport,48.109901,7.35901,CMR
Dole-Tavaux Airport,47.042686,5.435063,DLE
Megève Altiport,45.823005,6.649406,MVV
Aubenas-Ardèche Méridional Airport,44.544203,4.372192,OBS
Le Puy-Loudes Airfield,45.0807,3.76289,LPY
Altiport L'Alpe d'Huez - Henri GIRAUD,45.087399,6.083604,AHZ
Metz-Nancy-Lorraine Airport,48.982101,6.25132,ETZ
Angers-Loire Airport,47.560299,-0.312222,ANE
Bastia-Poretta Airport,42.55270004272461,9.48373031616211,BIA
Calvi-Sainte-Catherine Airport,42.524444,8.793056,CLY
Figari Sud-Corse Airport,41.500599,9.09778,FSC
Ajaccio-Napoléon Bonaparte Airport,41.92359924316406,8.8029203414917,AJA
Propriano Airport,41.660599,8.88975,PRP
Solenzara (BA 126) Air Base,41.9244,9.406,SOZ
Méribel Altiport,45.407505,6.577597,MFX
Auxerre-Branches Airport,47.850201,3.49711,AUF
Chambéry Savoie Mont Blanc Airport,45.6381,5.88023,CMF
Clermont-Ferrand Auvergne Airport,45.786701,3.16917,CFE
Bourges Airport,47.058102,2.37028,BOU
Courchevel Altiport,45.397531,6.63498,CVF
Lyon Saint-Exupéry Airport,45.725556,5.081111,LYS
Saint-Yan Airport,46.412498,4.01326,SYT
Roanne-Renaison Airport,46.053818,3.999023,RNE
Annecy Haute-Savoie Mont Blanc Airport,45.928947,6.0987,NCY
Grenoble-Isère Airport,45.3629,5.32937,GNB
Valence-Chabeuil Airport,44.9216,4.9699,VAF
Vichy-Charmeil Airport,46.169701,3.40374,VHY
Aurillac Airport,44.89139938354492,2.4219400882720947,AUR
"Châteauroux-Déols ""Marcel Dassault"" Airport",46.860278,1.721111,CHR
Lyon-Bron Airport,45.7272,4.94427,LYN
Cannes-Mandelieu Airport,43.547998,6.955176,CEQ
Saint-Étienne-Bouthéon Airport,45.5406,4.29639,EBU
Carcassonne Airport,43.216,2.30632,CCF
Marseille Provence Airport,43.438088,5.2125,MRS
Nice-Côte d'Azur Airport,43.658401,7.21587,NCE
Perpignan-Rivesaltes (Llabanère) Airport,42.740398,2.87067,PGF
Le Castellet Airport,43.252499,5.78519,CTT
Barcelonnette - Saint-Pons Airfield,44.387198,6.609186,BAE
Montpellier-Méditerranée Airport,43.576199,3.96301,MPL
Béziers-Vias Airport,43.323502,3.3539,BZR
Avignon-Caumont Airport,43.907299,4.90183,AVN
Gap - Tallard Airfield,44.455002,6.03778,GAT
Mende-Brenoux Airfield,44.502102,3.53282,MEN
Mont-Dauphin - St-Crépin Airfield,44.701698,6.60028,SCP
Paris-Beauvais Airport,49.454399,2.11278,BVA
Évreux-Fauville (BA 105) Air Base,49.028702,1.21986,EVX
Le Havre-Octeville Airport,49.534038,0.088406,LEH
Châlons-Vatry Airport,48.77333,4.20611,XCR
Les Sables-d'Olonne Talmont Airport,46.476898,-1.72278,LSO
Rouen Vallée de Seine Airport,49.384887,1.179142,URO
Tours-Val-de-Loire Airport,47.4322013855,0.727605998516,TUF
Cholet Le Pontreau Airfield,47.0821,-0.877064,CET
Laval-Entrammes Airport,48.031399,-0.742986,LVA
Orléans – Saint-Denis-de-l'Hôtel Airport,47.8969,2.16333,ORE
Paris-Le Bourget Airport,48.96939849853516,2.441390037536621,LBG
Creil Air Base,49.253502,2.51914,CSF
Charles de Gaulle International Airport,49.012798,2.55,CDG
Toussus-le-Noble Airport,48.7519,2.10619,TNF
Paris-Orly Airport,48.72333,2.37944,ORY
Aérodrome de Pontoise - Cormeilles en Vexin,49.096667,2.040833,POX
Vélizy-Villacoublay Air Base,48.774406,2.203102,VIY
Nevers-Fourchambault Airport,47.002602,3.11333,NVS
Lille Airport,50.563332,3.086886,LIL
Merville-Calonne Airport,50.618401,2.64224,HZB
Brest Bretagne Airport,48.447899,-4.41854,BES
Cherbourg-Maupertus Airport,49.650101,-1.47028,CER
Dinard-Pleurtuit-Saint-Malo Airport,48.5877,-2.07996,DNR
La Baule-Escoublac Airport,47.289398,-2.34639,LBY
Granville Airport,48.883099,-1.56417,GFR
Deauville-Saint-Gatien Airport,49.365299,0.154306,DOL
Lorient South Brittany (Bretagne Sud) Airport,47.760601,-3.44,LRT
La Roche-sur-Yon Airport,46.7019,-1.37863,EDM
Landivisiau Air Base,48.5303,-4.15164,LDV
Caen-Carpiquet Airport,49.173302,-0.45,CFR
Le Mans-Arnage Airport,47.948601,0.201667,LME
Rennes-Saint-Jacques Airport,48.0695,-1.73479,RNS
Lannion-Côte de Granit Airport,48.754398,-3.47166,LAI
Quimper-Cornouaille Airport,47.973031,-4.169655,UIP
Nantes Atlantique Airport,47.153198,-1.61073,NTE
Saint-Brieuc-Armor Airport,48.5378,-2.85444,SBK
Morlaix-Ploujean Airport,48.6031990051,-3.81577992439,MXN
Vannes-Meucon Airport,47.723301,-2.71856,VNE
Saint-Nazaire-Montoir Airport,47.31142,-2.152634,SNR
EuroAirport Basel-Mulhouse-Freiburg,47.60068,7.521117,BSL
Dijon-Bourgogne Airport,47.268902,5.09,DIJ
Épinal-Mirecourt Airport,48.325001,6.06998,EPL
Brive-Souillac,45.039722,1.485556,BVE
Nancy-Essey Airport,48.692101,6.23046,ENC
Strasbourg Airport,48.53829956054688,7.628230094909668,SXB
Toulon-Hyères Airport,43.0973014832,6.14602994919,TLN
Rize–Artvin Airport,41.179625,40.850796,RZV
Nîmes-Arles-Camargue Airport,43.757401,4.41635,FNI
La Môle Airport,43.205399,6.482,LTT
Miquelon Airport,47.095501,-56.380299,MQC
St Pierre Airport,46.76290130615234,-56.173099517822266,FSP
Andravida Air Base,37.9207,21.292601,PYR
Alexandroupoli Democritus Airport,40.8559,25.956301,AXD
Athens Eleftherios Venizelos International Airport,37.936401,23.9445,ATH
Nea Anchialos National Airport,39.219601,22.7943,VOL
Mulan Airport,-20.1089,127.619,LGE
Chios Island National Airport,38.34320068359375,26.140600204467773,JKH
Ikaria Airport,37.6827011108,26.3470993042,JIK
Ioannina King Pyrrhus National Airport,39.6964,20.8225,IOA
Heraklion International Nikos Kazantzakis Airport,35.339699,25.1803,HER
Kastoria National Airport Aristotle,40.446301,21.2822,KSO
Kithira Airport,36.2742996216,23.0170001984,KIT
Kefallinia Airport,38.12009811401367,20.5004997253418,EFL
Kastelorizo Airport,36.141701,29.576401,KZS
Kalamata Airport,37.06829833984375,22.02549934387207,KLX
Kos Airport,36.794523,27.09115,KGS
Karpathos Airport,35.421398,27.146,AOK
Corfu Ioannis Kapodistrias International Airport,39.601898,19.911699,CFU
Kasos Airport,35.4213981628,26.9099998474,KSJ
Kavala Alexander the Great International Airport,40.9133,24.6192,KVA
Kalymnos Airport,36.9632987976,26.9405994415,JKL
Kozani National Airport Filippos,40.286098,21.840799,KZI
Leros Airport,37.184898,26.800301,LRS
Limnos Airport,39.917098999,25.236299514799995,LXS
Larissa Air Base,39.650253,22.4655,LRA
Mykonos Island National Airport,37.435101,25.348101,JMK
Milos Airport,36.696899,24.4769,MLO
Mytilene International Airport,39.057272,26.598887,MJT
Linga Linga Airport,-5.5319444444400006,149.734166667,LGN
Naxos Island National Airport,37.0811,25.368099,JNX
Bicol International Airport,13.111915,123.676829,DRP
Paros National Airport,37.020495,25.113195,PAS
Astypalaia Airport,36.5798988342,26.3757991791,JTY
Aktion National Airport,38.925499,20.765301,PVK
Diagoras Airport,36.405399,28.086201,RHO
Patras Araxos Agamemnon Airport,38.1511,21.4256,GPA
Chania International Airport,35.5317,24.1497,CHQ
Skiathos Island National Airport,39.177101,23.5037,JSI
Samos Airport,37.689999,26.911699,SMI
Syros Airport,37.4227981567,24.9508991241,JSY
Sparti Airfield,36.9739,22.5263,SPJ
Santorini Airport,36.399200439453125,25.47929954528809,JTR
Sitia Airport,35.21609878540039,26.101299285888672,JSH
Skiros Airport,38.9676017761,24.4871997833,SKU
Thessaloniki Macedonia International Airport,40.51928,22.970009,SKG
Zakynthos International Airport Dionysios Solomos,37.7509,20.8843,ZTH
Budapest Liszt Ferenc International Airport,47.43018,19.262393,BUD
Debrecen International Airport,47.488899,21.615299,DEB
Pécs-Pogány Airport,45.990898,18.240996,PEV
Hévíz–Balaton Airport,46.686391,17.159084,SOB
L'Aquila–Preturo Airport,42.379902,13.3092,QAQ
Crotone Airport,38.9972,17.0802,CRV
Bari Karol Wojtyła Airport,41.138901,16.760599,BRI
"Foggia ""Gino Lisa"" Airport",41.432899,15.535,FOG
"Taranto-Grottaglie ""Marcello Arlotta"" Airport",40.517502,17.4032,TAR
Lecce Galatina Air Base,40.239201,18.133301,LCC
Abruzzo Airport,42.431702,14.1811,PSR
Brindisi Airport,40.6576,17.947001,BDS
Lamezia Terme Airport,38.905399,16.2423,SUF
Comiso Airport,36.99583,14.60889,CIY
Catania-Fontanarossa Airport,37.466801,15.0664,CTA
Lampedusa Airport,35.497898,12.6181,LMP
Pantelleria Airport,36.816502,11.9689,PNL
Falcone–Borsellino Airport,38.175999,13.091,PMO
Reggio Calabria Airport,38.071201,15.6516,REG
Vincenzo Florio Airport Trapani-Birgi,37.9114,12.488,TPS
Sigonella Navy Air Base,37.401699,14.9224,NSY
Belluno Arturo dell'Oro Airport,46.166549,12.250389,BLX
Ravenna Airport,44.36391,12.224978,RAN
Alghero-Fertilia Airport,40.632099,8.29077,AHO
Decimomannu Air Base,39.354198,8.97248,DCI
Cagliari Elmas Airport,39.251499,9.05428,CAG
Olbia Costa Smeralda Airport,40.898701,9.51763,OLB
Oristano-Fenosu Airport,39.895308,8.642661,FNU
Tortolì Airport,39.9188,9.68298,TTB
Milan Malpensa International Airport,45.6306,8.72811,MXP
Milan Bergamo Airport / Antonio Locatelli Air Base,45.670725,9.709223,BGY
Turin Airport,45.200802,7.64963,TRN
Riviera Villanova d'Albenga International Airport,44.050598,8.12743,ALL
Genoa Cristoforo Colombo Airport,44.412039,8.840732,GOA
Milano Linate Airport,45.445099,9.27674,LIN
Parma Airport,44.826351,10.29705,PMF
Aosta Corrado Gex Airport,45.738552,7.3683,AOT
Cuneo International Airport,44.547001,7.62322,CUF
Aviano Air Base,46.031898,12.596503,AVB
Bolzano Airport,46.460201,11.3264,BZO
Udine-Campoformido Air Base,46.0308,13.18225,UDN
Bologna Guglielmo Marconi Airport,44.5354,11.2887,BLQ
Treviso Antonio Canova Airport,45.648399,12.1944,TSF
Forlì Airport,44.194801,12.0701,FRL
Brescia Gabriele d'Annunzio Airport,45.428902,10.3306,VBS
Trieste–Friuli Venezia Giulia Airport,45.827499,13.4722,TRS
Federico Fellini International Airport,44.020302,12.6117,RMI
Verona Villafranca Valerio Catullo Airport,45.394955,10.887303,VRN
Marche Airport,43.616299,13.3623,AOI
Venice Marco Polo Airport,45.505299,12.3519,VCE
Lucca-Tassignano Airport,43.825825,10.577928,LCV
Siena-Ampugnano Airport,43.256302,11.255,SAY
Ciampino–G. B. Pastine International Airport,41.7994,12.5949,CIA
Rome–Fiumicino Leonardo da Vinci International Airport,41.804532,12.251998,FCO
Salerno Costa d'Amalfi Airport,40.620399,14.9113,QSR
Marina Di Campo Airport,42.7603,10.2394,EBA
Naples International Airport,40.886002,14.2908,NAP
Pisa International Airport,43.683899,10.3927,PSA
Peretola Airport,43.810001,11.2051,FLR
Grosseto Air Base,42.759701,11.0719,GRS
Perugia San Francesco d'Assisi – Umbria International Airport,43.095901,12.5132,PEG
Ljubljana Jože Pučnik Airport,46.223701,14.4576,LJU
Maribor Edvard Rusjan Airport,46.4799,15.6861,MBX
Portorož Airport,45.47201,13.615951,POW
Nuwara Eliya (Lake Gregory) Waterdrome,6.95605,80.77927,NUA
Lekana Airport,-2.313,14.606,LKC
České Budějovice Airport,48.9464,14.4275,JCL
Kunovice Airport,49.0294,17.439699,UHE
Karlovy Vary Airport,50.202999,12.915,KLV
Mnichovo Hradiště Airport,50.540199,15.0066,HRA
Ostrava Leos Janáček Airport,49.696301,18.111099,OSR
Olomouc Airport,49.587712,17.209275,OLO
Pardubice Airport,50.01340103149414,15.73859977722168,PED
Přerov Air Base,49.4258,17.404699,PRV
Václav Havel Airport Prague,50.100874,14.259911,PRG
Brno-Tuřany Airport,49.15129852294922,16.694400787353516,BRQ
